time,mass,r_xyz_x,r_xyz_y,r_xyz_z,v_xyz_x,v_xyz_y,v_xyz_z,thrust_xyz_x,thrust_xyz_y,thrust_xyz_z
12.299999999999782,1724.2020344308307,629.0570502315651,0.0,1695.2663819134636,-62.39221388963203,0.0,-110.34353775743055,9966.414666753422,0.0,-12984.35368386463
12.39999999999978,1723.4643264718388,622.8291450217531,0.0,1684.1908666289019,-62.1862156177518,0.0,-111.08959211020614,9990.824326072367,0.0,-12710.315253461738
12.499999999999778,1722.7356986207485,616.6219311440647,0.0,1673.0416027013036,-61.97855362299344,0.0,-111.82006845241673,10015.261855812714,0.0,-12436.575684386591
12.599999999999776,1722.016038389128,610.4355749696006,0.0,1661.8201479206116,-61.76922792697629,0.0,-112.53496698649154,10039.72704957027,0.0,-12163.129973952025
12.699999999999774,1721.3052299083336,604.2702428672862,0.0,1650.528060056397,-61.55823855156797,0.0,-113.23428791718457,10064.219673613425,0.0,-11889.97316694395
12.799999999999772,1720.6031537978415,598.1261012038462,0.0,1639.1668968576262,-61.34558551888866,0.0,-113.91803145161488,10088.739465828554,0.0,-11617.100357379102
12.89999999999977,1719.9096870313597,592.0033163437788,0.0,1627.7382160524219,-61.13126885131558,0.0,-114.58619779930791,10113.286134638967,0.0,-11344.506690371989
12.999999999999767,1719.2247028010836,585.9020546493308,0.0,1616.2435753478192,-60.915288571487395,0.0,-115.23878717223752,10137.859357899626,0.0,-11072.187364114863
13.099999999999765,1718.5480703805376,579.8224824804698,0.0,1604.6845324295198,-60.697644702308935,0.0,-115.87579978486926,10162.458781769947,0.0,-10800.137631976539
13.199999999999763,1717.8796549865115,573.7647661948589,0.0,1593.062644961639,-60.47833726695582,0.0,-116.49723585420446,10187.084019567365,0.0,-10528.352804723649
13.299999999999761,1717.2193176406809,567.7290721478275,0.0,1581.3794705864514,-60.25736628887931,0.0,-117.10309559982558,10211.734650605344,0.0,-10256.828252869871
13.399999999999759,1716.5669150315814,561.7155666923455,0.0,1569.636566924128,-60.03473179181132,0.0,-117.69337924394253,10236.4102190196,0.0,-9985.559409156442
13.499999999999757,1715.9222993777068,555.724416178993,0.0,1557.8354915724738,-59.81043379976941,0.0,-118.26808701143997,10261.11023258719,0.0,-9714.541771168992
13.599999999999755,1715.2853182925805,549.7557869559329,0.0,1545.9778021066543,-59.584472337061996,0.0,-118.82721912992615,10285.83416154378,0.0,-9443.770904092726
13.699999999999752,1714.6558146527711,543.8098453688812,0.0,1534.0650560789234,-59.3568474282937,0.0,-119.37077582978246,10310.581437405082,0.0,-9173.242443610763
13.79999999999975,1714.0336264699072,537.8867577610765,0.0,1522.0988110183412,-59.12755909837074,0.0,-119.89875734421449,10335.351451799213,0.0,-8902.952098946262
13.899999999999748,1713.4185867678636,531.9866904732503,0.0,1510.0806244304888,-58.89660737250656,0.0,-120.4111639093043,10360.143555317458,0.0,-8632.895656051036
13.999999999999746,1712.8105234664033,526.1098098435951,0.0,1498.01205379718,-58.66399227622752,0.0,-120.90799576406405,10384.957056391977,0.0,-8363.06898094064
14.099999999999744,1712.2092592726515,520.2562822077338,0.0,1485.8946565761626,-58.429713835378756,0.0,-121.38925315049072,10409.791220209296,0.0,-8093.468023175927
14.199999999999742,1711.6146115818983,514.4262738986866,0.0,1473.729990200818,-58.19377207613021,0.0,-121.8549363136225,10434.645267669966,0.0,-7824.088819488716
14.29999999999974,1711.02639238931,508.61995124683875,0.0,1461.519612079854,-57.95616702498279,0.0,-122.30504550159642,10459.518374404877,0.0,-7554.927497549205
14.399999999999737,1710.4444082142331,502.8374805799068,0.0,1449.2650795969914,-57.71689870877468,0.0,-122.7395809657076,10484.40966985987,0.0,-7285.980279869697
14.499999999999735,1709.868460038835,497.07902822290464,0.0,1436.9679501106448,-57.47596715468777,0.0,-123.15854296046979,10509.318236460904,0.0,-7017.2434878385775
14.599999999999733,1709.2983432629048,491.34476049810877,0.0,1424.629780953598,-57.23337239025443,0.0,-123.56193174367769,10534.243108872657,0.0,-6748.71354587587
14.699999999999731,1708.733847676661,485.6348437250231,0.0,1412.2521294326718,-56.98911444336421,0.0,-123.9497475764708,10559.183273363744,0.0,-6480.386985699943
14.799999999999729,1708.1747574534404,479.94944422034206,0.0,1399.8365528283857,-56.74319334227086,0.0,-124.32199072339898,10584.137667292462,0.0,-6212.260450692238
14.899999999999727,1707.6208511641275,474.2887282979149,0.0,1387.3846083946137,-56.495609115599585,0.0,-124.67866145248958,10609.105178726728,0.0,-5944.330700345491
14.999999999999725,1707.0719018151365,468.65286226870734,0.0,1374.8978533582317,-56.24636179235432,0.0,-125.01976003531655,10634.084646212126,0.0,-5676.59461477707
15.099999999999723,1706.527676911678,463.0420124407635,0.0,1362.3778449187619,-55.995451401925344,0.0,-125.34528674707131,10659.074858701651,0.0,-5409.04919928784
15.19999999999972,1705.9879385479207,457.45634511916677,0.0,1349.8261402480034,-55.74287797409707,0.0,-125.65524186663548,10684.074555660069,0.0,-5141.691588943464
15.299999999999718,1705.4524435254873,451.89602660600036,0.0,1337.2442964896609,-55.48864153905598,0.0,-125.94962567665553,10709.082427355168,0.0,-4874.519053153254
15.399999999999716,1704.9209435015214,446.36122320030614,0.0,1324.633870758964,-55.232742127398886,0.0,-126.22843846361974,10734.097115346882,0.0,-4607.529000218986
15.499999999999714,1704.3931851673024,440.8521011980432,0.0,1311.9964201422783,-54.97517977014127,0.0,-126.49168051793693,10759.117213183978,0.0,-4340.718981823907
15.599999999999712,1703.8689104580772,435.36882689204594,0.0,1299.3335016967096,-54.715954498725985,0.0,-126.73935213401744,10784.141267316063,0.0,-4074.086697430419
15.69999999999971,1703.347856794439,429.91156657198036,0.0,1286.6466724496986,-54.45506634503217,0.0,-126.9714536103565,10809.167778226567,0.0,-3807.6299985530572
15.799999999999708,1702.8297573552088,424.4804865243002,0.0,1273.9374893986073,-54.19251534138435,0.0,-127.18798524961991,10834.195201790213,0.0,-3541.3468928723532
15.899999999999705,1702.3143413813402,419.0757530322017,0.0,1261.2075095102978,-53.92830152056186,0.0,-127.38894735873184,10859.221950855488,0.0,-3275.2355481545974
15.999999999999703,1701.8013345099432,413.69753237557796,0.0,1248.4582897207017,-53.662424915808515,0.0,-127.57434024896554,10884.246397049923,0.0,-3009.2942959419347
16.099999999999717,1701.2904591370623,408.3459908309714,0.0,1235.6913869343794,-53.394885560842546,0.0,-127.74416423603637,10909.266872803,0.0,-2743.5216349778334
16.199999999999733,1700.7814348073794,403.0212946715261,0.0,1222.908358024071,-53.12568348986682,0.0,-127.89841964019757,10934.281673578258,0.0,-2477.916234333962
16.29999999999975,1700.2739786285697,397.7236101669389,0.0,1210.1107598302372,-52.854818737579365,0.0,-128.0371067863388,10959.289060302932,0.0,-2212.476936206714
16.399999999999764,1699.7678057075886,392.4531035834089,0.0,1197.30014916059,-52.58229133918421,0.0,-128.16022600408746,10984.28726198064,0.0,-1947.2027583528509
